ip,port,org,city,country,source_file,sample_host,score
140.245.53.5,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.53.5,9
140.245.109.39,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.109.39:443,6
150.230.32.248,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://150.230.32.248,9
192.18.138.207,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.18.138.207,9
155.248.202.141,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://155.248.202.141,9
64.181.255.215,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,64.181.255.215:443,6
40.233.110.251,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,40.233.110.251:443,6
168.107.0.159,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.0.159:443,6
140.245.86.105,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.86.105,9
129.153.77.227,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.77.227,9
161.33.190.243,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.190.243:443,6
132.145.165.127,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://132.145.165.127,9
150.136.219.11,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.219.11:443,6
129.80.47.196,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.47.196,9
168.107.3.252,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.3.252,9
152.70.148.62,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.148.62,9
192.9.131.123,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.131.123,9
151.145.65.169,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.65.169,9
129.146.2.46,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.2.46,9
161.33.142.179,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.142.179:443,6
40.233.99.248,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,40.233.99.248:443,6
140.245.43.3,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.43.3:443,6
150.136.243.175,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.243.175:443,6
40.233.107.182,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://40.233.107.182,9
158.101.30.153,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,158.101.30.153:443,6
168.107.18.146,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.18.146:443,6
146.235.213.158,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.213.158,9
146.235.225.206,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.225.206,9
143.47.96.200,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,143.47.96.200:443,6
129.153.204.9,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.204.9,9
129.213.54.81,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.213.54.81,9
168.107.62.234,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.62.234:443,6
129.159.34.196,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,129.159.34.196:443,6
129.146.20.44,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.20.44,9
147.224.251.54,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,147.224.251.54:443,6
129.146.24.229,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.24.229,9
129.146.127.77,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.127.77:443,6
161.33.198.198,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.198.198,9
134.185.99.132,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.99.132:443,6
141.148.181.106,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://141.148.181.106,9
192.9.149.155,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.149.155,9
163.192.7.69,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://163.192.7.69,9
161.33.207.116,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.207.116:443,6
129.146.46.164,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.46.164:443,6
129.146.138.164,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.138.164:443,6
161.33.38.253,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.38.253,9
161.33.223.124,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.223.124:443,6
129.146.9.224,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.9.224,9
168.107.46.112,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.46.112:443,6
161.33.177.62,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.177.62,9
129.153.208.95,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.153.208.95:443,6
192.9.141.240,4443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.141.240:4443,5
129.153.70.168,4433,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.153.70.168:4433,4
146.235.228.185,2087,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.228.185:2087,7
150.230.39.166,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://fq.armalv.com,8
168.107.1.104,4433,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.1.104:4433,7
158.179.195.204,10003,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.195.204:10003,5
152.70.123.82,55555,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,152.70.123.82:55555,2
158.179.177.79,2096,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.177.79:2096,7
130.110.250.30,2087,Oracle Corporation,Windsor,US,2026-03-15-oracle-us-batch-01.csv,https://130.110.250.30:2087,7
134.185.111.151,3000,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.111.151:3000,2
140.245.62.90,2096,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.62.90:2096,4
129.213.126.80,4443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.213.126.80:4443,2
140.245.53.5,53,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.53.5:53,5
143.47.106.36,4443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,143.47.106.36:4443,2
146.235.226.118,2096,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.226.118:2096,7
150.136.61.82,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.61.82:8443,4
64.181.225.235,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.225.235:8443,7
169.224.229.234,8443,Oracle Corporation,Leawood,US,2026-03-15-oracle-us-batch-01.csv,https://169.224.229.234:8443,7
163.192.195.247,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://163.192.195.247:8443,7
129.146.44.48,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.44.48:8443,4
134.185.110.40,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.110.40:8443,7
140.245.38.40,2096,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.38.40:2096,4
129.158.241.2,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.158.241.2:8443,4
64.181.235.226,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.235.226:8443,7
152.67.225.124,2096,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://152.67.225.124:2096,7
129.158.198.241,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.158.198.241:8443,7
161.33.76.218,8443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.76.218:8443,7
64.181.249.193,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.249.193:8443,7
140.245.59.102,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.59.102:8443,4
134.185.108.199,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.108.199:8443,7
129.159.42.237,8443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://129.159.42.237:8443,7
168.107.13.136,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.13.136:8443,4
192.9.159.219,8443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.159.219:8443,7
161.33.14.183,8443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.14.183:8443,7
159.54.175.60,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.54.175.60:8443,7
40.233.93.217,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://40.233.93.217:8443,7
192.9.137.193,8443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,192.9.137.193:8443,4
161.33.169.43,8443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.169.43:8443,4
129.146.91.19,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.91.19:8443,4
40.233.5.132,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,40.233.5.132:8443,4
134.185.84.201,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.84.201:8443,4
140.245.90.56,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.90.56:8443,4
163.192.4.126,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://163.192.4.126:8443,7
167.234.238.214,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://167.234.238.214:8443,7
151.145.67.184,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.67.184:8443,7
150.136.181.230,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.181.230:8443,7
152.70.153.168,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,152.70.153.168:8443,4
129.80.224.7,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.80.224.7:8443,5
132.226.124.16,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.124.16:8443,7
129.146.34.42,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.34.42:8443,7
69.6.233.127,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://arki-store.com,9
170.9.21.102,40000,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://170.9.21.102:40000,5
192.9.248.60,30005,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.248.60:30005,5
129.146.3.163,80,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.3.163,2
64.181.232.51,9527,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,64.181.232.51:9527,2
129.158.54.181,80,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.158.54.181,3
141.148.3.47,80,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://141.148.3.47:80,5
129.146.24.105,5000,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.24.105:5000,5
129.146.196.8,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.196.8,9
146.235.229.194,7777,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,146.235.229.194:7777,2
152.70.150.4,80,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,152.70.150.4,2
158.179.192.168,7443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.192.168:7443,5
140.245.66.220,7443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.66.220:7443,2
129.80.146.124,10443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.146.124:10443,5
152.67.235.3,88,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,152.67.235.3:88,2
170.9.31.5,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://170.9.31.5,9
147.224.58.153,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://147.224.58.153,9
140.245.44.79,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.44.79,9
161.33.16.188,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.16.188:443,6
163.192.44.187,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://163.192.44.187,9
40.233.103.212,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,40.233.103.212:443,6
140.245.125.229,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.125.229,9
167.234.221.72,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,167.234.221.72:443,6
150.136.92.107,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.92.107,9
129.146.56.190,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.56.190:443,6
161.33.169.43,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.169.43:443,6
161.33.172.253,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.172.253:443,6
140.245.93.111,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.93.111,9
140.245.51.218,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.51.218:443,6
168.110.57.246,443,Oracle Corporation,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.57.246:443,6
152.70.127.137,2053,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.127.137:2053,7
168.107.51.242,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.51.242:443,6
129.158.203.186,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.158.203.186,8
138.2.224.183,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,138.2.224.183:443,6
141.148.145.112,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,141.148.145.112:443,6
129.146.246.118,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.246.118:443,6
155.248.213.201,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://155.248.213.201,9
155.248.215.184,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://155.248.215.184,9
168.110.56.76,443,Oracle Corporation,Miami,US,2026-03-15-oracle-us-batch-01.csv,https://168.110.56.76,9
132.226.110.161,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,132.226.110.161:443,6
161.33.166.62,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.166.62:443,6
151.145.68.250,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.68.250:443,6
40.233.126.156,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,40.233.126.156:443,6
140.245.75.217,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.75.217:443,6
64.181.227.82,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,64.181.227.82:443,6
150.136.6.109,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.6.109:443,6
158.101.11.175,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://158.101.11.175,9
64.181.249.123,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.249.123,9
140.245.58.23,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.58.23:443,6
64.181.240.181,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.240.181,9
129.80.228.226,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.228.226,9
170.9.59.79,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://170.9.59.79,9
192.9.138.58,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.138.58,9
150.136.5.5,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.5.5,9
129.146.36.178,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.36.178,9
140.245.71.240,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.71.240:443,6
144.24.9.126,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.9.126,9
168.110.52.52,443,Oracle Corporation,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.52.52:443,6
155.248.200.28,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://155.248.200.28,9
159.112.129.11,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.112.129.11,9
163.192.47.40,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://163.192.47.40,9
150.230.169.108,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.230.169.108,9
64.181.237.101,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.237.101,9
40.233.77.216,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,40.233.77.216:443,6
140.245.53.136,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.53.136,9
152.70.146.62,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.146.62,9
144.24.30.95,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,144.24.30.95:443,6
163.192.39.163,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://163.192.39.163,9
169.224.229.234,443,Oracle Corporation,Leawood,US,2026-03-15-oracle-us-batch-01.csv,https://169.224.229.234,9
161.33.165.46,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.165.46:443,6
129.146.47.193,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.47.193,9
161.33.142.239,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.142.239,9
170.9.4.21,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,170.9.4.21:443,6
155.248.211.51,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://155.248.211.51,9
155.248.204.207,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://155.248.204.207,9
155.248.202.95,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://155.248.202.95,9
40.233.87.120,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,40.233.87.120:443,6
150.230.38.45,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://150.230.38.45,9
165.1.66.231,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://165.1.66.231,9
141.148.93.235,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,141.148.93.235:443,6
137.131.19.31,443,Oracle Corporation,La Jolla,US,2026-03-15-oracle-us-batch-01.csv,https://137.131.19.31,9
157.151.197.46,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://157.151.197.46,9
140.245.63.87,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.63.87,9
150.136.120.80,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.120.80,9
158.101.24.17,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,158.101.24.17:443,6
152.67.249.116,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://152.67.249.116,9
161.33.221.40,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.221.40,9
158.101.29.229,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://158.101.29.229,9
168.107.29.208,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.29.208,9
129.146.135.44,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.135.44,9
129.146.47.116,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.47.116,9
132.226.112.137,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.112.137,9
140.245.88.249,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.88.249,9
140.245.69.29,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.69.29,9
129.146.64.119,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.64.119,9
141.148.149.220,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://141.148.149.220,9
129.153.203.157,20000,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.203.157:20000,5
158.101.7.107,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://158.101.7.107,9
158.179.176.239,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.176.239:443,6
164.152.28.191,443,Oracle Corporation,Chicago,US,2026-03-15-oracle-us-batch-01.csv,https://164.152.28.191,9
164.152.16.123,443,Oracle Corporation,Chicago,US,2026-03-15-oracle-us-batch-01.csv,https://164.152.16.123,9
161.33.152.80,8080,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.152.80:8080,2
168.107.29.228,4096,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.29.228:4096,2
129.213.49.244,8080,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.213.49.244:8080,4
129.146.86.75,20000,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.86.75:20000,5
192.9.143.239,8181,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,192.9.143.239:8181,2
140.245.124.232,8090,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.124.232:8090,5
159.54.181.173,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://jdbox.eu.org,8
192.9.156.27,587,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,192.9.156.27:587,2
141.148.128.47,8081,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://141.148.128.47:8081,5
141.148.190.246,587,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,141.148.190.246:587,2
168.107.53.214,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.53.214:8443,7
129.146.120.12,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.120.12:8443,7
129.146.188.78,444,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.188.78:444,5
159.54.184.55,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.54.184.55:8443,7
158.179.188.55,8443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.188.55:8443,7
158.179.193.81,8443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.193.81:8443,7
140.245.57.184,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.57.184:8443,4
161.153.12.241,8443,Oracle Corporation,Greenville,US,2026-03-15-oracle-us-batch-01.csv,https://161.153.12.241:8443,6
140.245.107.0,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.107.0:8443,4
138.2.232.216,8443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://138.2.232.216:8443,7
137.131.20.151,8443,Oracle Corporation,La Jolla,US,2026-03-15-oracle-us-batch-01.csv,https://137.131.20.151:8443,6
152.70.123.194,8443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.123.194:8443,7
129.213.126.251,587,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.213.126.251:587,2
192.18.136.203,8443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.18.136.203:8443,7
129.146.24.202,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.24.202:8443,7
64.181.202.237,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.202.237:8443,7
168.107.29.97,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.29.97:8443,7
158.101.5.192,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,158.101.5.192:8443,4
132.226.88.54,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.88.54:8443,7
